,date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
5428,2021-03-20,Kedah,51,10,61,21,93,46,7,0,27,3,0,0,54,0
5429,2021-03-20,Kelantan,79,45,124,23,107,37,4,0,47,2,0,0,57,0
5430,2021-03-20,Melaka,22,31,53,17,59,7,2,1,44,0,1,0,36,0
5431,2021-03-20,Negeri Sembilan,20,27,47,20,62,22,3,0,21,2,0,0,27,0
5432,2021-03-20,Pahang,47,6,53,39,62,21,2,0,23,2,0,0,36,0
5433,2021-03-20,Perak,68,4,72,34,96,67,4,0,44,2,0,0,93,0
5434,2021-03-20,Perlis,13,2,15,6,20,12,0,0,12,0,0,0,15,0
5435,2021-03-20,Pulau Pinang,28,15,43,22,35,22,12,1,15,7,0,0,21,0
5436,2021-03-20,Sabah,71,62,133,82,111,82,18,0,18,5,0,0,57,0
5437,2021-03-20,Sarawak,48,39,87,49,91,97,50,0,33,18,0,0,92,0
5438,2021-03-20,Selangor,145,65,210,108,208,108,50,7,53,39,7,0,139,0
5439,2021-03-20,Terengganu,20,0,20,4,41,16,3,0,11,1,0,0,22,0
5440,2021-03-20,W.P. Kuala Lumpur,52,15,67,44,169,25,7,0,27,2,0,0,31,0
5441,2021-03-20,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
5442,2021-03-21,Johor,80,38,118,65,154,94,22,0,52,13,0,0,94,0
5443,2021-03-21,Kedah,51,10,61,21,93,46,7,0,27,2,0,0,52,0
5444,2021-03-21,Kelantan,79,45,124,23,107,37,6,0,58,3,0,0,81,0
5445,2021-03-21,Melaka,22,31,53,17,59,7,2,1,42,1,1,0,34,0
5446,2021-03-21,Negeri Sembilan,20,27,47,20,62,22,1,0,21,1,0,0,27,0
5447,2021-03-21,Pahang,47,6,53,39,62,21,2,0,24,2,0,0,34,0
5448,2021-03-21,Perak,68,4,72,34,96,67,3,0,45,1,0,0,86,0
5449,2021-03-21,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,13,0
5450,2021-03-21,Pulau Pinang,28,15,43,22,35,22,14,1,13,7,0,0,19,0
5451,2021-03-21,Sabah,71,62,133,82,111,82,18,0,17,5,0,0,58,0
5452,2021-03-21,Sarawak,48,39,87,49,91,97,44,0,64,13,0,0,93,0
5453,2021-03-21,Selangor,145,65,210,108,208,108,53,1,60,39,1,0,134,0
5454,2021-03-21,Terengganu,20,0,20,4,41,16,3,0,11,1,0,0,20,0
5455,2021-03-21,W.P. Kuala Lumpur,52,15,67,44,169,25,8,0,25,2,0,0,30,0
5456,2021-03-21,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
5457,2021-03-22,Johor,80,38,118,65,154,94,22,2,53,12,2,0,97,0
5458,2021-03-22,Kedah,51,10,61,21,93,46,8,0,30,2,0,0,58,0
5459,2021-03-22,Kelantan,79,45,124,23,107,37,5,0,57,3,0,0,79,0
5460,2021-03-22,Melaka,22,31,53,17,59,7,4,1,43,1,1,0,31,0
5461,2021-03-22,Negeri Sembilan,20,27,47,20,62,22,1,0,21,1,0,0,25,0
5462,2021-03-22,Pahang,47,6,53,39,62,21,1,0,23,1,0,0,37,0
5463,2021-03-22,Perak,68,4,72,34,96,67,3,0,43,1,0,0,89,0
5464,2021-03-22,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,18,0
5465,2021-03-22,Pulau Pinang,28,15,43,22,35,22,15,1,10,8,0,0,19,0
5466,2021-03-22,Sabah,71,62,133,82,111,82,18,1,20,4,1,0,69,0
5467,2021-03-22,Sarawak,47,48,95,57,91,97,43,0,40,16,0,0,80,0
5468,2021-03-22,Selangor,145,65,210,108,208,108,52,1,60,35,1,0,138,0
5469,2021-03-22,Terengganu,20,0,20,4,41,16,3,0,13,1,0,0,22,0
5470,2021-03-22,W.P. Kuala Lumpur,52,15,67,44,169,25,8,0,23,3,0,0,28,0
5471,2021-03-22,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
5472,2021-03-23,Johor,80,38,118,65,154,94,20,0,53,14,0,0,96,0
5473,2021-03-23,Kedah,51,10,61,21,93,46,8,0,30,2,0,0,59,0
5474,2021-03-23,Kelantan,79,45,124,23,107,37,5,0,55,2,0,0,71,0
5475,2021-03-23,Melaka,22,31,53,17,59,7,4,0,37,1,0,0,27,0
5476,2021-03-23,Negeri Sembilan,20,27,47,20,62,22,1,0,21,1,0,0,25,0
5477,2021-03-23,Pahang,47,6,53,39,62,21,1,0,26,0,0,0,38,0
5478,2021-03-23,Perak,68,4,72,34,96,67,3,0,50,1,0,0,90,0
5479,2021-03-23,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,15,0
5480,2021-03-23,Pulau Pinang,28,15,43,22,35,22,13,1,11,6,0,0,19,0
5481,2021-03-23,Sabah,71,62,133,82,111,82,17,1,21,3,1,0,64,0
5482,2021-03-23,Sarawak,47,48,95,57,91,97,45,0,37,17,0,0,81,0
5483,2021-03-23,Selangor,145,65,210,108,208,108,54,1,61,40,1,0,142,0
5484,2021-03-23,Terengganu,20,0,20,4,41,16,3,0,11,1,0,0,18,0
5485,2021-03-23,W.P. Kuala Lumpur,52,15,67,44,169,25,9,0,26,4,0,0,32,0
5486,2021-03-23,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
5487,2021-03-24,Johor,80,38,118,65,154,94,23,0,48,14,0,0,101,0
5488,2021-03-24,Kedah,51,10,61,21,93,46,9,0,27,2,0,0,60,0
5489,2021-03-24,Kelantan,79,45,124,23,107,37,5,0,53,1,0,0,61,0
5490,2021-03-24,Melaka,22,31,53,17,59,7,3,0,50,0,0,0,42,0
5491,2021-03-24,Negeri Sembilan,20,27,47,20,62,22,1,0,21,1,0,0,19,0
5492,2021-03-24,Pahang,47,6,53,39,62,21,1,0,23,0,0,0,43,0
5493,2021-03-24,Perak,68,4,72,34,96,67,3,0,49,1,0,0,85,0
5494,2021-03-24,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,16,0
5495,2021-03-24,Pulau Pinang,28,15,43,22,35,22,9,0,13,4,0,0,21,0
5496,2021-03-24,Sabah,71,62,133,82,111,82,18,0,22,4,0,0,63,0
5497,2021-03-24,Sarawak,47,48,95,57,91,97,48,0,40,19,0,0,78,0
5498,2021-03-24,Selangor,145,65,210,108,208,108,54,1,59,41,1,0,135,0
5499,2021-03-24,Terengganu,20,0,20,4,41,16,1,0,11,1,0,0,18,0
5500,2021-03-24,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,30,7,0,0,37,0
5501,2021-03-24,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
5502,2021-03-25,Johor,80,38,118,65,154,94,24,0,46,13,0,0,92,0
5503,2021-03-25,Kedah,51,10,61,21,93,46,7,0,27,2,0,0,60,0
5504,2021-03-25,Kelantan,79,45,124,23,107,37,5,0,51,1,0,0,59,0
5505,2021-03-25,Melaka,22,31,53,17,59,7,3,0,52,0,0,0,44,0
5506,2021-03-25,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,21,0
5507,2021-03-25,Pahang,47,6,53,39,62,21,1,0,27,0,0,0,39,0
5508,2021-03-25,Perak,68,4,72,34,96,67,3,0,41,1,0,0,79,0
5509,2021-03-25,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,14,0
5510,2021-03-25,Pulau Pinang,28,15,43,22,35,22,7,0,15,2,0,0,19,0
5511,2021-03-25,Sabah,75,58,133,71,111,82,21,0,23,6,0,0,62,0
5512,2021-03-25,Sarawak,47,48,95,57,91,97,45,1,41,20,1,0,92,0
5513,2021-03-25,Selangor,145,65,210,108,208,108,53,2,59,42,2,0,134,0
5514,2021-03-25,Terengganu,20,0,20,4,41,16,1,0,12,1,0,0,24,0
5515,2021-03-25,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,25,7,0,0,32,0
5516,2021-03-25,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
5517,2021-03-26,Johor,80,38,118,65,154,94,22,0,51,10,0,0,95,0
5518,2021-03-26,Kedah,51,10,61,21,93,46,7,0,28,1,0,0,58,0
5519,2021-03-26,Kelantan,79,45,124,23,107,37,5,0,59,1,0,0,68,0
5520,2021-03-26,Melaka,22,31,53,17,59,7,3,0,44,0,0,0,37,0
5521,2021-03-26,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,28,0
5522,2021-03-26,Pahang,47,6,53,39,62,21,1,0,27,0,0,0,44,0
5523,2021-03-26,Perak,68,4,72,34,96,67,4,0,41,1,0,0,82,0
5524,2021-03-26,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,12,0
5525,2021-03-26,Pulau Pinang,28,15,43,22,35,22,6,0,14,3,0,0,20,0
5526,2021-03-26,Sabah,75,58,133,71,111,82,24,2,23,7,2,0,72,0
5527,2021-03-26,Sarawak,47,48,95,57,91,97,46,0,42,23,0,0,98,0
5528,2021-03-26,Selangor,145,65,210,108,208,108,61,0,57,49,0,0,112,0
5529,2021-03-26,Terengganu,20,0,20,4,41,16,0,0,12,0,0,0,20,0
5530,2021-03-26,W.P. Kuala Lumpur,52,15,67,44,169,25,11,0,23,7,0,0,31,0
5531,2021-03-26,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
5532,2021-03-27,Johor,80,38,118,65,154,94,21,0,49,9,0,0,96,0
5533,2021-03-27,Kedah,51,10,61,21,93,46,10,0,27,1,0,0,61,0
5534,2021-03-27,Kelantan,79,45,124,23,107,37,8,0,65,3,0,0,85,0
5535,2021-03-27,Melaka,22,31,53,17,59,7,2,0,50,0,0,0,35,0
5536,2021-03-27,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,23,0
5537,2021-03-27,Pahang,47,6,53,39,62,21,1,0,27,0,0,0,39,0
5538,2021-03-27,Perak,68,4,72,34,96,67,3,0,44,1,0,0,86,0
5539,2021-03-27,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,13,0
5540,2021-03-27,Pulau Pinang,28,15,43,22,35,22,8,0,12,4,0,0,17,0
5541,2021-03-27,Sabah,75,58,133,71,111,82,29,2,19,13,2,0,64,0
5542,2021-03-27,Sarawak,47,48,95,57,91,97,48,0,30,21,0,0,84,0
5543,2021-03-27,Selangor,145,65,210,108,208,108,61,0,59,46,0,0,118,0
5544,2021-03-27,Terengganu,20,0,20,4,41,16,0,0,12,0,0,0,21,0
5545,2021-03-27,W.P. Kuala Lumpur,52,15,67,44,169,25,13,0,24,6,0,0,33,0
5546,2021-03-27,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
5547,2021-03-28,Johor,80,38,118,65,154,94,21,0,48,11,0,0,104,0
5548,2021-03-28,Kedah,51,10,61,21,93,46,8,0,28,0,0,0,60,0
5549,2021-03-28,Kelantan,79,45,124,23,107,37,9,0,67,4,0,0,84,0
5550,2021-03-28,Melaka,22,31,53,17,59,7,2,0,47,0,0,0,41,0
5551,2021-03-28,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,19,0
5552,2021-03-28,Pahang,47,6,53,39,62,21,1,0,27,0,0,0,42,0
5553,2021-03-28,Perak,68,4,72,34,96,67,3,0,44,2,0,0,87,0
5554,2021-03-28,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,11,0
5555,2021-03-28,Pulau Pinang,28,15,43,22,35,22,7,0,13,3,0,0,19,0
5556,2021-03-28,Sabah,75,58,133,71,111,82,26,2,23,12,2,0,61,0
5557,2021-03-28,Sarawak,47,52,99,61,91,97,47,0,41,19,0,0,79,0
5558,2021-03-28,Selangor,145,65,210,108,208,108,63,0,59,50,0,0,140,0
5559,2021-03-28,Terengganu,20,0,20,4,41,16,0,0,11,0,0,0,20,0
5560,2021-03-28,W.P. Kuala Lumpur,52,15,67,44,169,25,12,0,24,6,0,0,32,0
5561,2021-03-28,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
5562,2021-03-29,Johor,80,38,118,65,154,94,20,0,53,9,0,0,96,0
5563,2021-03-29,Kedah,51,10,61,21,93,46,9,0,30,2,0,0,79,0
5564,2021-03-29,Kelantan,79,45,124,23,107,37,10,0,62,4,0,0,86,0
5565,2021-03-29,Melaka,22,31,53,17,59,7,2,0,45,0,0,0,26,0
5566,2021-03-29,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,18,0
5567,2021-03-29,Pahang,47,6,53,39,62,21,1,0,23,0,0,0,35,0
5568,2021-03-29,Perak,68,4,72,34,96,67,2,0,45,2,0,0,88,0
5569,2021-03-29,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,12,0
5570,2021-03-29,Pulau Pinang,28,15,43,22,35,22,7,0,13,3,0,0,17,0
5571,2021-03-29,Sabah,75,58,133,71,111,82,30,1,22,14,1,0,66,0
5572,2021-03-29,Sarawak,47,52,99,61,91,97,46,0,39,18,0,0,89,0
5573,2021-03-29,Selangor,145,65,210,108,208,108,60,6,51,46,6,0,125,0
5574,2021-03-29,Terengganu,20,0,20,4,41,16,0,0,9,0,0,0,20,0
5575,2021-03-29,W.P. Kuala Lumpur,52,15,67,44,169,25,12,1,29,6,1,0,38,0
5576,2021-03-29,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
5577,2021-03-30,Johor,80,38,118,65,154,94,19,0,51,10,0,0,106,0
5578,2021-03-30,Kedah,51,10,61,21,93,46,8,0,28,2,0,0,71,0
5579,2021-03-30,Kelantan,84,45,129,25,113,39,9,0,61,3,0,0,85,0
5580,2021-03-30,Melaka,22,31,53,17,59,7,2,0,46,0,0,0,38,0
5581,2021-03-30,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,27,0
5582,2021-03-30,Pahang,47,6,53,39,62,21,1,0,25,0,0,0,35,0
5583,2021-03-30,Perak,68,4,72,34,96,67,3,0,47,1,0,0,82,0
5584,2021-03-30,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,12,0
5585,2021-03-30,Pulau Pinang,28,15,43,22,35,22,9,0,12,3,0,0,17,0
5586,2021-03-30,Sabah,75,58,133,71,111,82,26,1,16,12,1,0,61,0
5587,2021-03-30,Sarawak,59,52,111,61,91,97,48,0,39,18,0,0,96,0
5588,2021-03-30,Selangor,145,65,210,108,208,108,63,2,58,46,2,0,133,0
5589,2021-03-30,Terengganu,20,0,20,4,41,16,0,0,11,0,0,0,25,0
5590,2021-03-30,W.P. Kuala Lumpur,52,15,67,44,169,25,10,1,26,7,1,0,36,0
5591,2021-03-30,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,1,0
5592,2021-03-31,Johor,80,38,118,65,154,94,23,0,47,13,0,0,104,0
5593,2021-03-31,Kedah,51,10,61,21,93,46,9,0,30,2,0,0,72,0
5594,2021-03-31,Kelantan,79,45,124,23,107,37,5,0,60,2,0,0,70,0
5595,2021-03-31,Melaka,22,31,53,17,59,7,0,0,57,0,0,0,43,0
5596,2021-03-31,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,27,0
5597,2021-03-31,Pahang,47,6,53,39,62,21,1,0,24,0,0,0,35,0
5598,2021-03-31,Perak,68,4,72,34,96,67,2,0,45,1,0,0,85,0
5599,2021-03-31,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,15,0
5600,2021-03-31,Pulau Pinang,28,15,43,22,35,22,10,0,13,3,0,0,21,0
5601,2021-03-31,Sabah,75,58,133,71,111,82,27,2,21,14,2,0,74,0
5602,2021-03-31,Sarawak,59,52,111,61,91,97,48,0,36,20,0,0,94,0
5603,2021-03-31,Selangor,145,65,210,108,208,108,65,0,58,50,0,0,125,0
5604,2021-03-31,Terengganu,20,0,20,4,41,16,0,0,11,0,0,0,19,0
5605,2021-03-31,W.P. Kuala Lumpur,52,15,67,44,169,25,9,0,27,6,0,0,35,0
5606,2021-03-31,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
5607,2021-04-01,Johor,80,38,118,65,154,94,21,0,50,14,0,0,107,0
5608,2021-04-01,Kedah,51,10,61,21,93,46,10,0,29,2,0,0,65,0
5609,2021-04-01,Kelantan,79,45,124,23,107,37,5,1,56,2,1,0,77,0
5610,2021-04-01,Melaka,22,31,53,17,59,7,2,0,48,1,0,0,40,0
5611,2021-04-01,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,25,0
5612,2021-04-01,Pahang,47,6,53,39,62,21,1,0,28,0,0,0,38,0
5613,2021-04-01,Perak,68,4,72,34,96,67,2,0,51,1,0,0,87,0
5614,2021-04-01,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,14,0
5615,2021-04-01,Pulau Pinang,28,15,43,22,35,22,10,0,12,3,0,0,20,0
5616,2021-04-01,Sabah,75,58,133,71,111,82,25,2,27,11,2,0,82,0
5617,2021-04-01,Sarawak,59,52,111,61,91,97,45,0,34,19,0,0,84,0
5618,2021-04-01,Selangor,145,65,210,108,208,108,63,0,61,49,0,0,131,0
5619,2021-04-01,Terengganu,20,0,20,4,41,16,0,0,13,0,0,0,26,0
5620,2021-04-01,W.P. Kuala Lumpur,52,15,67,44,169,25,12,0,29,6,0,0,40,0
5621,2021-04-01,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
5622,2021-04-02,Johor,80,38,118,65,154,94,21,0,50,15,0,0,103,0
5623,2021-04-02,Kedah,51,10,61,21,93,46,8,0,30,2,0,0,70,0
5624,2021-04-02,Kelantan,79,45,124,23,107,37,7,0,60,2,0,0,73,0
5625,2021-04-02,Melaka,22,31,53,17,59,7,2,0,44,1,0,0,32,0
5626,2021-04-02,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,22,0
5627,2021-04-02,Pahang,47,6,53,39,62,21,2,0,28,1,0,0,31,0
5628,2021-04-02,Perak,68,4,72,34,96,67,3,0,47,1,0,0,79,0
5629,2021-04-02,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,11,0
5630,2021-04-02,Pulau Pinang,28,15,43,22,35,22,10,1,14,3,0,0,20,0
5631,2021-04-02,Sabah,75,58,133,71,111,82,25,3,26,13,3,0,77,0
5632,2021-04-02,Sarawak,59,52,111,61,91,97,48,0,37,18,0,0,84,0
5633,2021-04-02,Selangor,145,65,210,108,208,108,59,5,56,49,5,0,128,0
5634,2021-04-02,Terengganu,20,0,20,4,41,16,0,0,19,0,0,0,28,0
5635,2021-04-02,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,6,0,0,38,0
5636,2021-04-02,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
5637,2021-04-03,Johor,80,38,118,65,154,94,22,0,50,16,0,0,103,0
5638,2021-04-03,Kedah,51,10,61,21,93,46,9,0,32,2,0,0,74,0
5639,2021-04-03,Kelantan,79,45,124,23,107,37,10,0,52,3,0,0,69,0
5640,2021-04-03,Melaka,22,31,53,17,59,7,2,0,38,1,0,0,29,0
5641,2021-04-03,Negeri Sembilan,20,27,47,20,62,22,1,0,21,1,0,0,26,0
5642,2021-04-03,Pahang,47,6,53,39,62,21,2,0,26,1,0,0,38,0
5643,2021-04-03,Perak,68,4,72,34,96,67,3,0,43,1,0,0,76,0
5644,2021-04-03,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,14,0
5645,2021-04-03,Pulau Pinang,28,15,43,22,35,22,11,0,11,4,0,0,2,0
5646,2021-04-03,Sabah,75,58,133,71,111,82,28,2,28,16,2,0,75,0
5647,2021-04-03,Sarawak,59,52,111,61,91,97,47,0,37,14,0,0,81,0
5648,2021-04-03,Selangor,145,65,210,108,208,108,58,0,62,42,0,0,123,0
5649,2021-04-03,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,29,0
5650,2021-04-03,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,26,6,0,0,35,0
5651,2021-04-03,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
5652,2021-04-04,Johor,80,38,118,65,154,94,21,0,51,14,0,0,104,0
5653,2021-04-04,Kedah,51,10,61,21,93,46,9,0,32,2,0,0,82,0
5654,2021-04-04,Kelantan,79,45,124,23,107,37,10,0,55,3,0,0,78,0
5655,2021-04-04,Melaka,22,31,53,17,59,7,2,0,37,1,0,0,27,0
5656,2021-04-04,Negeri Sembilan,20,27,47,20,62,22,2,0,21,2,0,0,27,0
5657,2021-04-04,Pahang,47,6,53,39,62,21,2,0,25,1,0,0,35,0
5658,2021-04-04,Perak,68,4,72,34,96,67,3,0,47,1,0,0,81,0
5659,2021-04-04,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,17,0
5660,2021-04-04,Pulau Pinang,28,15,43,22,35,22,10,0,14,5,0,0,21,0
5661,2021-04-04,Sabah,75,58,133,71,111,82,29,2,32,17,2,0,87,0
5662,2021-04-04,Sarawak,59,52,111,61,91,97,45,0,42,17,0,0,95,0
5663,2021-04-04,Selangor,145,65,210,108,208,108,59,0,59,44,0,0,120,0
5664,2021-04-04,Terengganu,20,0,20,4,41,16,0,0,16,0,0,0,27,0
5665,2021-04-04,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,4,0,0,35,0
5666,2021-04-04,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
5667,2021-04-05,Johor,80,38,118,65,154,94,21,0,51,11,0,0,93,0
5668,2021-04-05,Kedah,51,10,61,21,93,46,9,0,31,2,0,0,79,0
5669,2021-04-05,Kelantan,79,45,124,23,107,37,10,0,61,3,0,0,76,0
5670,2021-04-05,Melaka,22,31,53,17,59,7,3,0,34,1,0,0,23,0
5671,2021-04-05,Negeri Sembilan,20,27,47,20,62,22,6,0,21,1,0,0,27,0
5672,2021-04-05,Pahang,47,6,53,39,62,21,2,0,28,2,0,0,34,0
5673,2021-04-05,Perak,68,4,72,34,96,67,2,0,51,1,0,0,100,0
5674,2021-04-05,Perlis,13,2,15,6,20,12,0,0,11,0,0,0,16,0
5675,2021-04-05,Pulau Pinang,28,15,43,22,35,22,8,0,16,4,0,0,26,0
5676,2021-04-05,Sabah,75,58,133,71,111,82,31,1,27,17,1,0,83,0
5677,2021-04-05,Sarawak,59,52,111,61,91,97,51,1,38,20,1,0,91,0
5678,2021-04-05,Selangor,145,65,210,108,208,108,58,0,61,43,0,0,99,0
5679,2021-04-05,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,28,0
5680,2021-04-05,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,4,0,0,38,0
5681,2021-04-05,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
5682,2021-04-06,Johor,80,38,118,65,154,94,21,0,50,12,0,0,100,0
5683,2021-04-06,Kedah,51,10,61,21,93,46,9,0,31,2,0,0,75,0
5684,2021-04-06,Kelantan,79,45,124,23,107,37,9,0,30,4,0,0,47,0
5685,2021-04-06,Melaka,22,31,53,17,59,7,2,0,36,1,0,0,32,0
5686,2021-04-06,Negeri Sembilan,20,27,47,20,62,22,3,0,7,2,0,0,24,0
5687,2021-04-06,Pahang,47,6,53,39,62,21,2,0,28,2,0,0,40,0
5688,2021-04-06,Perak,68,4,72,34,96,67,2,0,48,1,0,0,98,0
5689,2021-04-06,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,15,0
5690,2021-04-06,Pulau Pinang,28,15,43,22,35,22,9,0,14,4,0,0,21,0
5691,2021-04-06,Sabah,75,58,133,71,111,82,36,2,30,13,2,0,86,0
5692,2021-04-06,Sarawak,59,52,111,61,91,97,52,0,41,27,0,0,100,0
5693,2021-04-06,Selangor,145,65,210,108,208,108,56,1,66,36,1,0,125,0
5694,2021-04-06,Terengganu,20,0,20,4,41,16,0,0,18,0,0,0,24,0
5695,2021-04-06,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,30,4,0,0,40,0
5696,2021-04-06,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
5697,2021-04-06,W.P. Putrajaya,11,9,20,8,28,6,7,0,7,4,0,0,0,0
5698,2021-04-07,Johor,80,38,118,65,154,94,21,0,49,12,0,0,89,0
5699,2021-04-07,Kedah,51,10,61,21,93,46,13,0,30,3,0,0,83,0
5700,2021-04-07,Kelantan,79,45,124,23,107,37,8,0,61,4,0,0,79,0
5701,2021-04-07,Melaka,22,31,53,17,59,7,2,0,37,1,0,0,20,0
5702,2021-04-07,Negeri Sembilan,20,27,47,20,62,22,3,0,4,3,0,0,26,0
5703,2021-04-07,Pahang,47,6,53,39,62,21,3,0,23,2,0,0,40,0
5704,2021-04-07,Perak,68,4,72,34,96,67,2,0,50,1,0,0,102,0
5705,2021-04-07,Perlis,13,2,15,6,20,12,0,0,11,0,0,0,20,0
5706,2021-04-07,Pulau Pinang,28,15,43,22,35,22,7,0,13,3,0,0,25,0
5707,2021-04-07,Sabah,75,58,133,71,111,82,39,2,28,12,2,0,78,0
5708,2021-04-07,Sarawak,59,52,111,61,91,97,66,0,41,31,0,0,106,0
5709,2021-04-07,Selangor,145,65,210,108,208,108,53,0,55,36,0,0,118,0
5710,2021-04-07,Terengganu,20,0,20,4,41,16,0,0,16,0,0,0,23,0
5711,2021-04-07,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,27,3,0,0,37,0
5712,2021-04-07,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,1,0
5713,2021-04-07,W.P. Putrajaya,11,9,20,8,28,6,13,1,7,10,1,0,0,0
5714,2021-04-08,Johor,80,38,118,65,154,94,17,0,48,10,0,0,86,0
5715,2021-04-08,Kedah,51,10,61,21,93,46,9,0,31,2,0,0,78,0
5716,2021-04-08,Kelantan,79,45,124,23,107,37,9,0,56,5,0,0,78,0
5717,2021-04-08,Melaka,22,31,53,17,59,7,2,0,43,1,0,0,22,0
5718,2021-04-08,Negeri Sembilan,20,27,47,20,62,22,3,0,6,3,0,0,24,0
5719,2021-04-08,Pahang,47,6,53,39,62,21,1,0,31,1,0,0,41,0
5720,2021-04-08,Perak,68,4,72,34,96,67,2,0,47,2,0,0,91,0
5721,2021-04-08,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,15,0
5722,2021-04-08,Pulau Pinang,28,15,43,22,35,22,8,0,13,3,0,0,27,0
5723,2021-04-08,Sabah,75,58,133,71,111,82,39,2,27,11,2,0,52,0
5724,2021-04-08,Sarawak,59,52,111,61,91,97,61,0,41,29,0,0,108,0
5725,2021-04-08,Selangor,145,65,210,108,208,108,51,4,60,39,4,0,131,0
5726,2021-04-08,Terengganu,20,0,20,4,41,16,0,0,19,0,0,0,24,0
5727,2021-04-08,W.P. Kuala Lumpur,52,15,67,44,169,25,11,0,30,3,0,0,39,0
5728,2021-04-08,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
5729,2021-04-08,W.P. Putrajaya,14,12,26,20,28,6,17,0,2,23,0,2,0,0
5730,2021-04-09,Johor,80,38,118,65,154,94,18,0,49,11,0,0,92,0
5731,2021-04-09,Kedah,51,10,61,21,93,46,10,0,30,3,0,0,63,0
5732,2021-04-09,Kelantan,79,45,124,23,107,37,10,0,59,4,0,0,82,0
5733,2021-04-09,Melaka,22,31,53,17,59,7,2,0,35,1,0,0,24,0
5734,2021-04-09,Negeri Sembilan,20,27,47,20,62,22,3,0,7,3,0,0,30,0
5735,2021-04-09,Pahang,47,6,53,39,62,21,2,0,33,1,0,0,46,0
5736,2021-04-09,Perak,68,4,72,34,96,67,2,0,48,2,0,0,82,0
5737,2021-04-09,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,15,0
5738,2021-04-09,Pulau Pinang,28,15,43,22,35,22,10,0,13,4,0,0,27,0
5739,2021-04-09,Sabah,75,58,133,71,111,82,36,2,29,12,2,0,72,0
