,date,state,deaths_new,deaths_bid,deaths_new_dod,deaths_bid_dod,deaths_pvax,deaths_fvax,deaths_tat
6828,2021-05-17,Terengganu,0,0,0,0,0,0,0
6829,2021-05-17,W.P. Kuala Lumpur,4,0,7,3,0,0,1
6830,2021-05-17,W.P. Labuan,0,0,0,0,0,0,0
6831,2021-05-17,W.P. Putrajaya,0,0,0,0,0,0,0
6832,2021-05-18,Johor,4,0,11,1,0,0,1
6833,2021-05-18,Kedah,1,0,5,0,0,0,1
6834,2021-05-18,Kelantan,4,0,6,1,1,0,4
6835,2021-05-18,Melaka,0,0,0,0,0,0,0
6836,2021-05-18,Negeri Sembilan,1,0,2,0,1,0,1
6837,2021-05-18,Pahang,2,0,2,1,0,0,0
6838,2021-05-18,Perak,3,2,1,1,0,0,4
6839,2021-05-18,Perlis,0,0,0,0,0,0,0
6840,2021-05-18,Pulau Pinang,5,0,4,0,1,0,1
6841,2021-05-18,Sabah,0,0,3,0,0,0,0
6842,2021-05-18,Sarawak,5,0,8,0,1,0,2
6843,2021-05-18,Selangor,18,5,14,2,0,0,2
6844,2021-05-18,Terengganu,0,0,1,1,0,0,0
6845,2021-05-18,W.P. Kuala Lumpur,4,1,1,0,0,0,2
6846,2021-05-18,W.P. Labuan,0,0,0,0,0,0,0
6847,2021-05-18,W.P. Putrajaya,0,0,0,0,0,0,0
6848,2021-05-19,Johor,6,1,10,0,1,0,1
6849,2021-05-19,Kedah,2,0,4,1,1,0,1
6850,2021-05-19,Kelantan,4,0,0,0,0,0,2
6851,2021-05-19,Melaka,1,0,2,1,0,0,2
6852,2021-05-19,Negeri Sembilan,1,0,3,0,0,0,3
6853,2021-05-19,Pahang,0,0,0,0,0,0,0
6854,2021-05-19,Perak,0,0,2,0,0,0,0
6855,2021-05-19,Perlis,0,0,0,0,0,0,0
6856,2021-05-19,Pulau Pinang,2,0,2,1,0,0,1
6857,2021-05-19,Sabah,2,0,0,0,0,0,1
6858,2021-05-19,Sarawak,7,1,6,0,0,0,1
6859,2021-05-19,Selangor,19,1,13,5,0,0,5
6860,2021-05-19,Terengganu,0,0,2,0,0,0,0
6861,2021-05-19,W.P. Kuala Lumpur,2,2,8,1,1,0,3
6862,2021-05-19,W.P. Labuan,0,0,0,0,0,0,0
6863,2021-05-19,W.P. Putrajaya,0,0,0,0,0,0,0
6864,2021-05-20,Johor,14,0,8,2,0,0,1
6865,2021-05-20,Kedah,3,0,4,1,1,0,1
6866,2021-05-20,Kelantan,6,0,3,1,1,0,2
6867,2021-05-20,Melaka,4,1,3,0,0,0,2
6868,2021-05-20,Negeri Sembilan,4,0,1,0,0,0,1
6869,2021-05-20,Pahang,0,0,3,1,0,0,0
6870,2021-05-20,Perak,3,0,1,0,0,0,1
6871,2021-05-20,Perlis,0,0,0,0,0,0,0
6872,2021-05-20,Pulau Pinang,1,0,2,0,0,0,1
6873,2021-05-20,Sabah,1,0,0,0,0,0,2
6874,2021-05-20,Sarawak,2,0,3,0,0,0,1
6875,2021-05-20,Selangor,10,2,14,0,0,0,3
6876,2021-05-20,Terengganu,3,1,0,0,0,0,1
6877,2021-05-20,W.P. Kuala Lumpur,8,3,4,0,0,0,4
6878,2021-05-20,W.P. Labuan,0,0,0,0,0,0,0
6879,2021-05-20,W.P. Putrajaya,0,0,0,0,0,0,0
6880,2021-05-21,Johor,5,0,10,1,0,0,1
6881,2021-05-21,Kedah,4,0,5,1,0,0,2
6882,2021-05-21,Kelantan,1,0,3,0,0,0,1
6883,2021-05-21,Melaka,2,0,3,0,1,0,1
6884,2021-05-21,Negeri Sembilan,2,0,3,1,0,0,1
6885,2021-05-21,Pahang,1,0,0,0,0,0,1
6886,2021-05-21,Perak,2,1,2,0,0,0,2
6887,2021-05-21,Perlis,0,0,0,0,0,0,0
6888,2021-05-21,Pulau Pinang,1,0,1,0,0,0,0
6889,2021-05-21,Sabah,0,0,0,0,0,0,0
6890,2021-05-21,Sarawak,8,0,3,1,0,0,2
6891,2021-05-21,Selangor,21,2,21,3,0,0,3
6892,2021-05-21,Terengganu,0,0,0,0,0,0,0
6893,2021-05-21,W.P. Kuala Lumpur,3,0,9,0,0,0,2
6894,2021-05-21,W.P. Labuan,0,0,0,0,0,0,0
6895,2021-05-21,W.P. Putrajaya,0,0,0,0,0,0,0
6896,2021-05-22,Johor,5,0,11,0,2,0,1
6897,2021-05-22,Kedah,4,0,7,0,0,0,1
6898,2021-05-22,Kelantan,1,0,4,1,0,0,2
6899,2021-05-22,Melaka,1,0,6,0,1,0,2
6900,2021-05-22,Negeri Sembilan,1,0,3,0,0,0,1
6901,2021-05-22,Pahang,2,1,1,1,0,0,3
6902,2021-05-22,Perak,3,0,0,0,0,0,1
6903,2021-05-22,Perlis,0,0,1,0,0,0,0
6904,2021-05-22,Pulau Pinang,0,0,6,1,0,0,0
6905,2021-05-22,Sabah,0,0,3,1,0,0,0
6906,2021-05-22,Sarawak,2,0,4,0,0,0,1
6907,2021-05-22,Selangor,21,8,25,3,1,0,5
6908,2021-05-22,Terengganu,0,0,0,0,0,0,0
6909,2021-05-22,W.P. Kuala Lumpur,10,1,13,0,0,0,2
6910,2021-05-22,W.P. Labuan,0,0,0,0,0,0,0
6911,2021-05-22,W.P. Putrajaya,0,0,0,0,0,0,0
6912,2021-05-23,Johor,8,0,8,0,0,0,1
6913,2021-05-23,Kedah,4,0,6,1,1,0,1
6914,2021-05-23,Kelantan,1,1,6,1,0,0,3
6915,2021-05-23,Melaka,6,0,2,1,0,0,1
6916,2021-05-23,Negeri Sembilan,2,1,3,0,0,0,1
6917,2021-05-23,Pahang,0,0,2,0,0,0,0
6918,2021-05-23,Perak,0,0,2,1,0,0,0
6919,2021-05-23,Perlis,1,0,0,0,0,0,1
6920,2021-05-23,Pulau Pinang,6,1,2,0,0,0,2
6921,2021-05-23,Sabah,2,0,0,0,0,0,1
6922,2021-05-23,Sarawak,3,0,5,1,0,0,1
6923,2021-05-23,Selangor,14,2,24,4,2,0,2
6924,2021-05-23,Terengganu,0,0,3,0,0,0,0
6925,2021-05-23,W.P. Kuala Lumpur,2,1,5,0,1,0,3
6926,2021-05-23,W.P. Labuan,0,0,1,0,0,0,0
6927,2021-05-23,W.P. Putrajaya,0,0,0,0,0,0,0
6928,2021-05-24,Johor,11,1,9,0,1,0,1
6929,2021-05-24,Kedah,4,0,6,1,1,0,1
6930,2021-05-24,Kelantan,0,0,1,1,0,0,0
6931,2021-05-24,Melaka,6,1,5,1,0,0,1
6932,2021-05-24,Negeri Sembilan,3,0,1,0,0,0,2
6933,2021-05-24,Pahang,3,1,2,1,0,0,1
6934,2021-05-24,Perak,1,1,1,0,0,0,1
6935,2021-05-24,Perlis,0,0,0,0,0,0,0
6936,2021-05-24,Pulau Pinang,6,1,4,1,0,0,1
6937,2021-05-24,Sabah,0,0,2,0,0,0,0
6938,2021-05-24,Sarawak,3,0,7,1,1,0,1
6939,2021-05-24,Selangor,16,0,22,1,0,0,2
6940,2021-05-24,Terengganu,2,0,0,0,0,0,1
6941,2021-05-24,W.P. Kuala Lumpur,5,0,6,1,0,0,2
6942,2021-05-24,W.P. Labuan,1,0,0,0,0,0,1
6943,2021-05-24,W.P. Putrajaya,0,0,0,0,0,0,0
6944,2021-05-25,Johor,10,0,10,0,2,0,1
6945,2021-05-25,Kedah,6,0,14,0,0,0,1
6946,2021-05-25,Kelantan,3,0,3,0,0,0,4
6947,2021-05-25,Melaka,2,0,1,0,0,0,1
6948,2021-05-25,Negeri Sembilan,2,0,5,0,0,0,1
6949,2021-05-25,Pahang,1,1,0,0,0,0,3
6950,2021-05-25,Perak,3,0,6,0,0,0,0
6951,2021-05-25,Perlis,0,0,0,0,0,0,0
6952,2021-05-25,Pulau Pinang,3,1,1,1,0,0,1
6953,2021-05-25,Sabah,3,1,0,0,0,0,3
6954,2021-05-25,Sarawak,6,1,6,1,0,0,1
6955,2021-05-25,Selangor,15,0,19,3,1,0,2
6956,2021-05-25,Terengganu,1,0,0,0,0,0,2
6957,2021-05-25,W.P. Kuala Lumpur,5,0,9,1,0,0,6
6958,2021-05-25,W.P. Labuan,0,0,0,0,0,0,0
6959,2021-05-25,W.P. Putrajaya,0,0,0,0,0,0,0
6960,2021-05-26,Johor,8,0,7,1,0,0,1
6961,2021-05-26,Kedah,8,0,8,0,1,0,1
6962,2021-05-26,Kelantan,0,0,9,2,1,0,0
6963,2021-05-26,Melaka,3,1,4,0,0,0,2
6964,2021-05-26,Negeri Sembilan,2,0,13,0,1,0,2
6965,2021-05-26,Pahang,1,0,2,1,0,0,2
6966,2021-05-26,Perak,5,0,3,0,0,0,1
6967,2021-05-26,Perlis,0,0,0,0,0,0,0
6968,2021-05-26,Pulau Pinang,0,0,4,0,0,0,0
6969,2021-05-26,Sabah,1,0,2,1,0,0,2
6970,2021-05-26,Sarawak,2,0,3,0,0,0,1
6971,2021-05-26,Selangor,24,7,21,2,2,0,3
6972,2021-05-26,Terengganu,0,0,3,0,0,0,0
6973,2021-05-26,W.P. Kuala Lumpur,9,0,12,1,2,0,4
6974,2021-05-26,W.P. Labuan,0,0,0,0,0,0,0
6975,2021-05-26,W.P. Putrajaya,0,0,0,0,0,0,0
6976,2021-05-27,Johor,7,0,9,2,1,0,1
6977,2021-05-27,Kedah,2,0,4,1,0,0,1
6978,2021-05-27,Kelantan,5,0,5,1,0,0,5
6979,2021-05-27,Melaka,1,0,0,0,0,0,1
6980,2021-05-27,Negeri Sembilan,5,0,9,0,0,0,1
6981,2021-05-27,Pahang,0,0,1,0,0,0,0
6982,2021-05-27,Perak,1,0,1,0,1,0,2
6983,2021-05-27,Perlis,0,0,0,0,0,0,0
6984,2021-05-27,Pulau Pinang,3,0,4,1,0,0,1
6985,2021-05-27,Sabah,1,0,2,0,0,0,1
6986,2021-05-27,Sarawak,9,2,7,1,1,0,2
6987,2021-05-27,Selangor,18,1,16,2,3,0,2
6988,2021-05-27,Terengganu,1,0,1,0,0,0,1
6989,2021-05-27,W.P. Kuala Lumpur,6,0,4,0,0,0,2
6990,2021-05-27,W.P. Labuan,0,0,0,0,0,0,0
6991,2021-05-27,W.P. Putrajaya,0,0,0,0,0,0,0
6992,2021-05-28,Johor,4,0,16,2,0,0,1
6993,2021-05-28,Kedah,5,0,8,1,0,0,1
6994,2021-05-28,Kelantan,2,1,7,1,0,0,4
6995,2021-05-28,Melaka,3,0,6,2,0,0,2
6996,2021-05-28,Negeri Sembilan,8,0,8,3,1,0,1
6997,2021-05-28,Pahang,0,0,3,0,0,0,0
6998,2021-05-28,Perak,3,0,2,0,0,0,5
6999,2021-05-28,Perlis,0,0,0,0,0,0,0
7000,2021-05-28,Pulau Pinang,2,0,5,0,1,0,1
7001,2021-05-28,Sabah,1,0,1,0,0,0,1
7002,2021-05-28,Sarawak,4,0,6,1,0,0,1
7003,2021-05-28,Selangor,19,1,30,3,0,0,2
7004,2021-05-28,Terengganu,2,0,4,0,0,0,1
7005,2021-05-28,W.P. Kuala Lumpur,6,1,7,0,1,0,3
7006,2021-05-28,W.P. Labuan,2,0,2,0,0,0,0
7007,2021-05-28,W.P. Putrajaya,0,0,0,0,0,0,0
7008,2021-05-29,Johor,14,1,7,0,0,0,1
7009,2021-05-29,Kedah,8,0,8,0,0,0,1
7010,2021-05-29,Kelantan,2,0,7,0,0,0,2
7011,2021-05-29,Melaka,2,0,3,0,0,0,1
7012,2021-05-29,Negeri Sembilan,8,0,7,0,0,0,1
7013,2021-05-29,Pahang,3,1,0,0,0,0,3
7014,2021-05-29,Perak,1,0,0,0,0,0,1
7015,2021-05-29,Perlis,0,0,0,0,0,0,0
7016,2021-05-29,Pulau Pinang,5,0,4,0,0,0,1
7017,2021-05-29,Sabah,4,1,3,0,0,0,1
7018,2021-05-29,Sarawak,5,0,0,0,0,0,1
7019,2021-05-29,Selangor,27,5,20,2,0,0,3
7020,2021-05-29,Terengganu,4,0,6,0,0,0,0
7021,2021-05-29,W.P. Kuala Lumpur,14,1,8,0,0,0,3
7022,2021-05-29,W.P. Labuan,1,0,2,0,1,0,0
7023,2021-05-29,W.P. Putrajaya,0,0,0,0,0,0,0
7024,2021-05-30,Johor,12,3,12,1,0,0,2
7025,2021-05-30,Kedah,13,0,11,0,0,0,1
7026,2021-05-30,Kelantan,0,0,6,1,0,0,0
7027,2021-05-30,Melaka,4,1,2,0,0,0,1
7028,2021-05-30,Negeri Sembilan,15,1,9,0,0,0,1
7029,2021-05-30,Pahang,1,0,2,0,1,0,2
7030,2021-05-30,Perak,1,0,3,0,1,0,3
7031,2021-05-30,Perlis,0,0,0,0,0,0,0
7032,2021-05-30,Pulau Pinang,5,1,3,0,0,0,2
7033,2021-05-30,Sabah,2,0,3,1,1,0,1
7034,2021-05-30,Sarawak,3,1,11,4,1,0,3
7035,2021-05-30,Selangor,15,1,32,4,0,0,2
7036,2021-05-30,Terengganu,4,0,2,0,2,0,2
7037,2021-05-30,W.P. Kuala Lumpur,3,0,11,1,0,0,1
7038,2021-05-30,W.P. Labuan,1,0,2,2,0,0,1
7039,2021-05-30,W.P. Putrajaya,0,0,0,0,0,0,0
7040,2021-05-31,Johor,12,1,11,1,0,0,1
7041,2021-05-31,Kedah,6,0,11,1,1,0,0
7042,2021-05-31,Kelantan,5,1,2,0,0,0,5
7043,2021-05-31,Melaka,3,1,7,1,0,0,3
7044,2021-05-31,Negeri Sembilan,5,0,7,0,1,0,2
7045,2021-05-31,Pahang,4,0,1,0,0,0,2
7046,2021-05-31,Perak,0,0,3,0,0,0,0
7047,2021-05-31,Perlis,0,0,0,0,0,0,0
7048,2021-05-31,Pulau Pinang,3,1,0,0,0,0,1
7049,2021-05-31,Sabah,2,0,3,0,0,0,0
7050,2021-05-31,Sarawak,8,1,10,1,1,0,1
7051,2021-05-31,Selangor,15,1,28,4,2,0,2
7052,2021-05-31,Terengganu,0,0,2,0,0,0,0
7053,2021-05-31,W.P. Kuala Lumpur,1,0,7,1,0,0,4
7054,2021-05-31,W.P. Labuan,3,2,5,2,2,0,1
7055,2021-05-31,W.P. Putrajaya,0,0,0,0,0,0,0
7056,2021-06-01,Johor,8,0,11,0,0,0,1
7057,2021-06-01,Kedah,3,0,6,0,0,0,1
7058,2021-06-01,Kelantan,5,1,6,2,0,0,3
7059,2021-06-01,Melaka,4,0,0,0,0,0,1
7060,2021-06-01,Negeri Sembilan,2,0,9,0,1,0,1
7061,2021-06-01,Pahang,1,0,3,0,0,0,1
7062,2021-06-01,Perak,2,0,0,0,0,0,1
7063,2021-06-01,Perlis,0,0,0,0,0,0,0
7064,2021-06-01,Pulau Pinang,1,0,2,0,0,0,3
7065,2021-06-01,Sabah,1,0,6,2,0,0,1
7066,2021-06-01,Sarawak,7,1,2,1,1,0,1
7067,2021-06-01,Selangor,28,2,29,3,5,0,3
7068,2021-06-01,Terengganu,2,0,3,1,0,0,2
7069,2021-06-01,W.P. Kuala Lumpur,6,0,13,1,1,0,2
7070,2021-06-01,W.P. Labuan,1,1,4,0,0,0,1
7071,2021-06-01,W.P. Putrajaya,0,0,0,0,0,0,0
7072,2021-06-02,Johor,11,0,12,0,0,0,1
7073,2021-06-02,Kedah,10,0,1,0,0,0,2
7074,2021-06-02,Kelantan,12,0,8,3,0,0,7
7075,2021-06-02,Melaka,5,1,5,1,0,0,2
7076,2021-06-02,Negeri Sembilan,14,0,13,1,1,0,1
7077,2021-06-02,Pahang,3,0,2,0,0,0,1
7078,2021-06-02,Perak,2,0,2,0,0,0,2
7079,2021-06-02,Perlis,0,0,0,0,0,0,0
7080,2021-06-02,Pulau Pinang,1,0,2,0,0,0,3
7081,2021-06-02,Sabah,2,0,2,0,0,0,2
7082,2021-06-02,Sarawak,4,1,3,0,0,0,1
7083,2021-06-02,Selangor,29,6,23,3,0,0,4
7084,2021-06-02,Terengganu,5,0,3,0,0,0,3
7085,2021-06-02,W.P. Kuala Lumpur,18,1,9,1,1,0,5
7086,2021-06-02,W.P. Labuan,8,1,2,0,0,0,1
7087,2021-06-02,W.P. Putrajaya,2,0,0,0,0,0,25
7088,2021-06-03,Johor,14,1,20,0,0,0,1
7089,2021-06-03,Kedah,4,0,5,0,0,0,2
7090,2021-06-03,Kelantan,8,2,7,1,0,0,3
7091,2021-06-03,Melaka,2,0,4,0,0,0,2
7092,2021-06-03,Negeri Sembilan,6,0,7,0,0,0,1
7093,2021-06-03,Pahang,2,0,3,0,0,0,1
7094,2021-06-03,Perak,1,0,3,0,0,0,1
7095,2021-06-03,Perlis,0,0,1,0,0,0,0
7096,2021-06-03,Pulau Pinang,4,0,4,0,1,0,2
7097,2021-06-03,Sabah,7,0,4,0,0,0,1
7098,2021-06-03,Sarawak,8,0,8,1,0,0,1
7099,2021-06-03,Selangor,27,3,33,3,2,0,3
7100,2021-06-03,Terengganu,6,1,2,0,0,0,1
7101,2021-06-03,W.P. Kuala Lumpur,14,2,7,0,0,0,4
7102,2021-06-03,W.P. Labuan,0,0,2,0,0,0,0
7103,2021-06-03,W.P. Putrajaya,0,0,0,0,0,0,0
7104,2021-06-04,Johor,14,0,20,1,0,0,1
7105,2021-06-04,Kedah,4,0,7,0,0,0,0
7106,2021-06-04,Kelantan,2,0,6,1,0,0,1
7107,2021-06-04,Melaka,3,0,2,0,0,0,2
7108,2021-06-04,Negeri Sembilan,13,0,8,0,0,0,2
7109,2021-06-04,Pahang,3,0,2,0,0,0,1
7110,2021-06-04,Perak,3,0,3,0,0,0,2
7111,2021-06-04,Perlis,1,0,0,0,0,0,1
7112,2021-06-04,Pulau Pinang,3,0,0,0,0,0,1
7113,2021-06-04,Sabah,3,2,1,0,0,0,3
7114,2021-06-04,Sarawak,5,2,1,0,0,0,1
7115,2021-06-04,Selangor,20,3,16,2,0,0,3
7116,2021-06-04,Terengganu,2,0,1,0,0,0,2
7117,2021-06-04,W.P. Kuala Lumpur,7,0,11,3,2,0,2
7118,2021-06-04,W.P. Labuan,3,0,4,0,0,0,1
7119,2021-06-04,W.P. Putrajaya,0,0,1,0,1,0,0
7120,2021-06-05,Johor,22,1,15,0,1,0,1
7121,2021-06-05,Kedah,5,0,5,0,0,0,1
7122,2021-06-05,Kelantan,6,1,3,0,0,0,3
7123,2021-06-05,Melaka,5,0,4,0,0,0,2
7124,2021-06-05,Negeri Sembilan,9,0,9,0,2,0,2
7125,2021-06-05,Pahang,2,0,2,0,0,0,0
7126,2021-06-05,Perak,4,0,0,0,0,0,1
7127,2021-06-05,Perlis,0,0,0,0,0,0,0
7128,2021-06-05,Pulau Pinang,2,0,4,1,0,0,1
7129,2021-06-05,Sabah,2,0,2,2,1,0,1
7130,2021-06-05,Sarawak,2,1,5,0,1,0,4
7131,2021-06-05,Selangor,33,4,31,5,1,0,3
7132,2021-06-05,Terengganu,1,0,2,0,0,0,1
7133,2021-06-05,W.P. Kuala Lumpur,12,2,7,1,1,0,3
7134,2021-06-05,W.P. Labuan,3,0,1,0,0,0,1
7135,2021-06-05,W.P. Putrajaya,1,0,0,0,0,0,1
7136,2021-06-06,Johor,12,0,12,3,0,0,1
7137,2021-06-06,Kedah,6,0,4,0,0,0,2
7138,2021-06-06,Kelantan,3,0,2,1,0,0,3
7139,2021-06-06,Melaka,2,0,3,0,0,0,1
7140,2021-06-06,Negeri Sembilan,9,1,10,0,1,0,1
7141,2021-06-06,Pahang,3,0,2,0,1,0,1
7142,2021-06-06,Perak,0,0,3,0,0,0,0
7143,2021-06-06,Perlis,0,0,0,0,0,0,0
7144,2021-06-06,Pulau Pinang,4,1,1,0,0,0,1
7145,2021-06-06,Sabah,0,0,1,1,0,0,0
7146,2021-06-06,Sarawak,4,0,5,2,0,0,1
7147,2021-06-06,Selangor,35,4,21,3,1,0,3
7148,2021-06-06,Terengganu,3,0,3,0,0,0,1
7149,2021-06-06,W.P. Kuala Lumpur,4,0,8,3,0,0,0
7150,2021-06-06,W.P. Labuan,2,0,4,0,1,0,0
7151,2021-06-06,W.P. Putrajaya,0,0,0,0,0,0,0
7152,2021-06-07,Johor,17,0,10,0,0,0,2
7153,2021-06-07,Kedah,5,0,1,0,0,0,2
7154,2021-06-07,Kelantan,4,1,7,1,0,0,4
7155,2021-06-07,Melaka,1,0,2,0,0,0,1
7156,2021-06-07,Negeri Sembilan,11,0,11,0,0,0,1
7157,2021-06-07,Pahang,0,0,0,0,0,0,0
7158,2021-06-07,Perak,4,0,4,0,1,0,2
7159,2021-06-07,Perlis,0,0,0,0,0,0,0
7160,2021-06-07,Pulau Pinang,1,0,1,0,0,0,2
7161,2021-06-07,Sabah,1,0,3,0,0,0,0
7162,2021-06-07,Sarawak,4,1,4,0,0,0,1
7163,2021-06-07,Selangor,23,2,26,4,1,0,3
7164,2021-06-07,Terengganu,1,0,2,0,0,0,1
7165,2021-06-07,W.P. Kuala Lumpur,8,2,7,4,0,0,2
7166,2021-06-07,W.P. Labuan,2,0,5,0,0,1,0
7167,2021-06-07,W.P. Putrajaya,0,0,0,0,0,0,0
7168,2021-06-08,Johor,13,1,13,0,0,0,1
7169,2021-06-08,Kedah,4,0,3,0,1,0,2
7170,2021-06-08,Kelantan,4,0,4,0,0,0,3
7171,2021-06-08,Melaka,4,0,2,0,0,0,1
7172,2021-06-08,Negeri Sembilan,9,0,0,0,0,0,2
7173,2021-06-08,Pahang,2,0,2,0,0,0,1
7174,2021-06-08,Perak,2,0,0,0,0,0,1
7175,2021-06-08,Perlis,0,0,0,0,0,0,0
7176,2021-06-08,Pulau Pinang,0,0,2,0,0,0,0
7177,2021-06-08,Sabah,1,1,1,0,0,0,3
7178,2021-06-08,Sarawak,1,0,2,0,0,0,2
7179,2021-06-08,Selangor,18,3,32,11,1,0,3
7180,2021-06-08,Terengganu,3,0,1,0,0,0,1
7181,2021-06-08,W.P. Kuala Lumpur,8,0,8,1,0,0,3
7182,2021-06-08,W.P. Labuan,7,0,3,1,0,0,2
7183,2021-06-08,W.P. Putrajaya,0,0,0,0,0,0,0
7184,2021-06-09,Johor,18,1,17,0,1,0,1
7185,2021-06-09,Kedah,5,0,5,0,0,0,1
7186,2021-06-09,Kelantan,7,1,2,1,0,0,2
7187,2021-06-09,Melaka,3,0,3,0,0,0,4
7188,2021-06-09,Negeri Sembilan,3,0,11,0,3,0,2
7189,2021-06-09,Pahang,0,0,4,0,0,0,0
7190,2021-06-09,Perak,2,0,2,1,0,0,2
7191,2021-06-09,Perlis,0,0,0,0,0,0,0
7192,2021-06-09,Pulau Pinang,1,0,2,0,0,0,1
7193,2021-06-09,Sabah,3,1,5,3,0,0,2
7194,2021-06-09,Sarawak,3,0,4,0,0,0,2
7195,2021-06-09,Selangor,23,6,26,2,1,0,4
7196,2021-06-09,Terengganu,1,0,2,0,0,0,2
7197,2021-06-09,W.P. Kuala Lumpur,5,2,8,1,0,0,2
7198,2021-06-09,W.P. Labuan,1,0,2,1,0,0,1
7199,2021-06-09,W.P. Putrajaya,0,0,0,0,0,0,0
7200,2021-06-10,Johor,11,1,5,0,0,0,1
7201,2021-06-10,Kedah,4,0,2,0,0,0,1
7202,2021-06-10,Kelantan,2,0,1,1,0,0,5
7203,2021-06-10,Melaka,1,0,2,0,0,0,1
7204,2021-06-10,Negeri Sembilan,8,0,8,0,2,0,1
7205,2021-06-10,Pahang,3,0,3,0,1,0,1
7206,2021-06-10,Perak,1,0,2,0,1,0,1
7207,2021-06-10,Perlis,0,0,1,0,0,0,0
7208,2021-06-10,Pulau Pinang,4,0,0,0,0,0,1
7209,2021-06-10,Sabah,1,1,1,0,0,0,5
7210,2021-06-10,Sarawak,0,0,3,0,0,0,0
7211,2021-06-10,Selangor,29,3,25,1,2,0,3
7212,2021-06-10,Terengganu,1,0,2,0,0,0,1
7213,2021-06-10,W.P. Kuala Lumpur,4,0,7,2,1,0,1
7214,2021-06-10,W.P. Labuan,4,1,6,2,0,0,1
7215,2021-06-10,W.P. Putrajaya,0,0,0,0,0,0,0
7216,2021-06-11,Johor,7,0,6,0,1,0,1
7217,2021-06-11,Kedah,1,0,7,0,0,0,0
7218,2021-06-11,Kelantan,1,0,3,0,0,0,2
7219,2021-06-11,Melaka,2,0,3,0,0,0,2
7220,2021-06-11,Negeri Sembilan,9,0,6,0,0,0,1
7221,2021-06-11,Pahang,6,0,4,0,1,0,1
7222,2021-06-11,Perak,1,0,0,0,0,0,1
7223,2021-06-11,Perlis,1,0,0,0,0,0,1
7224,2021-06-11,Pulau Pinang,1,0,2,1,1,0,0
7225,2021-06-11,Sabah,6,2,4,0,0,0,2
7226,2021-06-11,Sarawak,12,4,3,0,0,0,3
7227,2021-06-11,Selangor,19,1,17,0,1,0,2
7228,2021-06-11,Terengganu,3,0,1,0,0,0,1
7229,2021-06-11,W.P. Kuala Lumpur,7,6,4,0,1,0,4
7230,2021-06-11,W.P. Labuan,8,3,6,1,0,0,1
7231,2021-06-11,W.P. Putrajaya,0,0,0,0,0,0,0
7232,2021-06-12,Johor,8,0,10,0,0,0,1
7233,2021-06-12,Kedah,2,0,2,0,0,0,2
7234,2021-06-12,Kelantan,3,0,4,2,0,0,1
7235,2021-06-12,Melaka,5,0,1,0,0,0,1
7236,2021-06-12,Negeri Sembilan,9,0,9,1,0,0,1
7237,2021-06-12,Pahang,1,0,4,0,0,0,1
7238,2021-06-12,Perak,1,1,1,0,1,0,3
7239,2021-06-12,Perlis,0,0,0,0,0,0,0
7240,2021-06-12,Pulau Pinang,1,0,2,0,0,0,0
7241,2021-06-12,Sabah,5,2,3,0,0,0,1
7242,2021-06-12,Sarawak,4,0,8,3,0,0,1
7243,2021-06-12,Selangor,27,2,31,1,1,0,2
7244,2021-06-12,Terengganu,0,0,1,0,0,0,0
7245,2021-06-12,W.P. Kuala Lumpur,9,0,6,0,2,0,12
7246,2021-06-12,W.P. Labuan,1,0,1,0,0,0,1
7247,2021-06-12,W.P. Putrajaya,0,0,0,0,0,0,0
7248,2021-06-13,Johor,7,1,7,0,1,0,1
7249,2021-06-13,Kedah,6,0,2,0,0,0,2
7250,2021-06-13,Kelantan,2,0,3,0,0,1,5
7251,2021-06-13,Melaka,1,0,0,0,0,0,1
7252,2021-06-13,Negeri Sembilan,5,0,10,1,1,0,1
7253,2021-06-13,Pahang,5,0,1,0,0,0,1
7254,2021-06-13,Perak,1,0,0,0,0,0,1
7255,2021-06-13,Perlis,0,0,0,0,0,0,0
7256,2021-06-13,Pulau Pinang,1,0,0,0,0,0,1
7257,2021-06-13,Sabah,2,0,2,0,0,0,1
7258,2021-06-13,Sarawak,4,0,4,1,0,0,1
7259,2021-06-13,Selangor,15,2,28,0,2,0,3
7260,2021-06-13,Terengganu,1,0,1,1,0,0,2
7261,2021-06-13,W.P. Kuala Lumpur,10,2,8,1,1,0,4
7262,2021-06-13,W.P. Labuan,4,1,7,2,0,0,1
7263,2021-06-13,W.P. Putrajaya,0,0,0,0,0,0,0
7264,2021-06-14,Johor,9,0,11,0,1,0,1
7265,2021-06-14,Kedah,0,0,3,1,0,0,0
7266,2021-06-14,Kelantan,2,2,5,1,1,0,4
7267,2021-06-14,Melaka,1,0,2,1,0,0,0
7268,2021-06-14,Negeri Sembilan,7,0,12,1,0,0,1
7269,2021-06-14,Pahang,0,0,3,0,0,0,0
7270,2021-06-14,Perak,1,0,2,0,0,0,4
7271,2021-06-14,Perlis,0,0,0,0,0,0,0
7272,2021-06-14,Pulau Pinang,2,0,0,0,0,0,27
7273,2021-06-14,Sabah,1,0,3,1,0,0,1
7274,2021-06-14,Sarawak,6,0,7,0,0,0,1
7275,2021-06-14,Selangor,18,1,30,1,1,0,2
7276,2021-06-14,Terengganu,1,0,0,0,0,0,2
7277,2021-06-14,W.P. Kuala Lumpur,8,0,9,1,2,0,1
7278,2021-06-14,W.P. Labuan,4,0,4,1,0,0,1
7279,2021-06-14,W.P. Putrajaya,0,0,0,0,0,0,0
