,date,state,checkins,unique_ind,unique_loc
1889,2021-03-29,Kedah,1008511,484274,42664
1890,2021-03-29,Kelantan,369482,190136,23741
1891,2021-03-29,Melaka,697492,299765,25046
1892,2021-03-29,Negeri Sembilan,782378,356932,27348
1893,2021-03-29,Pahang,1023803,402004,36502
1894,2021-03-29,Perak,1651623,667875,59966
1895,2021-03-29,Perlis,250465,142683,10619
1896,2021-03-29,Pulau Pinang,1728444,705445,55373
1897,2021-03-29,Sabah,1657346,556374,54563
1898,2021-03-29,Sarawak,1730632,619677,51285
1899,2021-03-29,Selangor,5609573,2514143,159966
1900,2021-03-29,Terengganu,412942,201034,21722
1901,2021-03-29,W.P. KualaLumpur,4494650,1974254,104161
1902,2021-03-29,W.P. Labuan,92722,33854,2509
1903,2021-03-29,W.P. Putrajaya,256815,141682,3059
1904,2021-03-30,Johor,2852794,1136271,102820
1905,2021-03-30,Kedah,1033008,491314,43219
1906,2021-03-30,Kelantan,379706,193938,23918
1907,2021-03-30,Melaka,752059,313227,26478
1908,2021-03-30,Negeri Sembilan,819763,366587,28511
1909,2021-03-30,Pahang,1031415,403466,37212
1910,2021-03-30,Perak,1651185,666354,61344
1911,2021-03-30,Perlis,250629,143848,10766
1912,2021-03-30,Pulau Pinang,1762565,715852,56196
1913,2021-03-30,Sabah,1691608,561206,55630
1914,2021-03-30,Sarawak,1778344,627580,52245
1915,2021-03-30,Selangor,6097186,2647562,168697
1916,2021-03-30,Terengganu,424571,203977,21860
1917,2021-03-30,W.P. KualaLumpur,5008058,2095723,110577
1918,2021-03-30,W.P. Labuan,90787,33976,2559
1919,2021-03-30,W.P. Putrajaya,273561,149619,3195
1920,2021-03-31,Johor,2941570,1156014,103522
1921,2021-03-31,Kedah,1046515,495736,43413
1922,2021-03-31,Kelantan,385679,195680,23593
1923,2021-03-31,Melaka,769898,318992,26492
1924,2021-03-31,Negeri Sembilan,838655,372319,28832
1925,2021-03-31,Pahang,1059052,410285,37319
1926,2021-03-31,Perak,1657827,670554,61187
1927,2021-03-31,Perlis,247972,141422,10775
1928,2021-03-31,Pulau Pinang,1762063,719446,56095
1929,2021-03-31,Sabah,1744446,571887,55985
1930,2021-03-31,Sarawak,1870506,645227,52967
1931,2021-03-31,Selangor,6257017,2691788,169132
1932,2021-03-31,Terengganu,429807,205778,21712
1933,2021-03-31,W.P. KualaLumpur,5148711,2143864,111045
1934,2021-03-31,W.P. Labuan,97481,35393,2586
1935,2021-03-31,W.P. Putrajaya,277845,152342,3152
1936,2021-04-01,Johor,2924621,1163433,103630
1937,2021-04-01,Kedah,1074787,506703,43597
1938,2021-04-01,Kelantan,396433,201140,23860
1939,2021-04-01,Melaka,758139,317338,26521
1940,2021-04-01,Negeri Sembilan,838432,375437,28956
1941,2021-04-01,Pahang,1054085,412422,37212
1942,2021-04-01,Perak,1685583,682066,61740
1943,2021-04-01,Perlis,261656,148502,10811
1944,2021-04-01,Pulau Pinang,1778436,727136,56865
1945,2021-04-01,Sabah,1778744,582880,55871
1946,2021-04-01,Sarawak,1893727,657241,52607
1947,2021-04-01,Selangor,6214830,2705898,169888
1948,2021-04-01,Terengganu,448134,212244,21597
1949,2021-04-01,W.P. KualaLumpur,5101572,2149968,111079
1950,2021-04-01,W.P. Labuan,98205,36303,2562
1951,2021-04-01,W.P. Putrajaya,281218,154146,3180
1952,2021-04-02,Johor,3005794,1180818,98099
1953,2021-04-02,Kedah,1027196,489029,32259
1954,2021-04-02,Kelantan,341916,184067,13605
1955,2021-04-02,Melaka,812518,333836,26401
1956,2021-04-02,Negeri Sembilan,874334,391634,28440
1957,2021-04-02,Pahang,1125880,433179,36444
1958,2021-04-02,Perak,1762403,712086,61052
1959,2021-04-02,Perlis,269151,150251,10450
1960,2021-04-02,Pulau Pinang,1880326,752876,56222
1961,2021-04-02,Sabah,1682520,553166,41423
1962,2021-04-02,Sarawak,1892995,629612,37414
1963,2021-04-02,Selangor,6569084,2819415,167979
1964,2021-04-02,Terengganu,360913,188041,11853
1965,2021-04-02,W.P. KualaLumpur,5460382,2236124,110128
1966,2021-04-02,W.P. Labuan,102879,36537,2514
1967,2021-04-02,W.P. Putrajaya,312144,166795,3104
1968,2021-04-03,Johor,3256383,1228015,92438
1969,2021-04-03,Kedah,1153282,531456,38540
1970,2021-04-03,Kelantan,419683,210520,21140
1971,2021-04-03,Melaka,875377,347825,24062
1972,2021-04-03,Negeri Sembilan,966259,407268,26009
1973,2021-04-03,Pahang,1154108,434330,32531
1974,2021-04-03,Perak,1889388,733822,56550
1975,2021-04-03,Perlis,262907,141010,9283
1976,2021-04-03,Pulau Pinang,1987409,751485,49901
1977,2021-04-03,Sabah,1756270,565621,48800
1978,2021-04-03,Sarawak,2016368,660456,46429
1979,2021-04-03,Selangor,7246099,2937435,145160
1980,2021-04-03,Terengganu,464326,219115,18367
1981,2021-04-03,W.P. KualaLumpur,5746999,2281709,90659
1982,2021-04-03,W.P. Labuan,99547,35627,2200
1983,2021-04-03,W.P. Putrajaya,296623,158346,2092
1984,2021-04-04,Johor,3011826,1160796,76687
1985,2021-04-04,Kedah,1098296,517296,39019
1986,2021-04-04,Kelantan,373559,194271,23232
1987,2021-04-04,Melaka,745692,316133,16931
1988,2021-04-04,Negeri Sembilan,838836,372997,18325
1989,2021-04-04,Pahang,1020507,405084,23438
1990,2021-04-04,Perak,1660744,682197,38613
1991,2021-04-04,Perlis,217218,118128,6275
1992,2021-04-04,Pulau Pinang,1663397,673692,34107
1993,2021-04-04,Sabah,1584096,531837,36495
1994,2021-04-04,Sarawak,1831741,625992,32884
1995,2021-04-04,Selangor,6571471,2740226,101939
1996,2021-04-04,Terengganu,433920,209852,21635
1997,2021-04-04,W.P. KualaLumpur,5190219,2142042,66440
1998,2021-04-04,W.P. Labuan,85217,32826,1616
1999,2021-04-04,W.P. Putrajaya,299001,162674,1850
2000,2021-04-05,Johor,2577701,1095287,99461
2001,2021-04-05,Kedah,978695,479627,42542
2002,2021-04-05,Kelantan,342166,180909,23179
2003,2021-04-05,Melaka,672355,298798,25120
2004,2021-04-05,Negeri Sembilan,759923,355388,27473
2005,2021-04-05,Pahang,1006223,403517,36526
2006,2021-04-05,Perak,1581383,659465,59691
2007,2021-04-05,Perlis,242340,140559,10569
2008,2021-04-05,Pulau Pinang,1710592,712827,55204
2009,2021-04-05,Sabah,1579857,552633,54555
2010,2021-04-05,Sarawak,1734887,630947,51431
2011,2021-04-05,Selangor,5650970,2562452,162874
2012,2021-04-05,Terengganu,398259,197260,21416
2013,2021-04-05,W.P. KualaLumpur,4597213,2015710,106979
2014,2021-04-05,W.P. Labuan,92599,34892,2544
2015,2021-04-05,W.P. Putrajaya,255186,143657,3217
2016,2021-04-06,Johor,2821472,1148815,103488
2017,2021-04-06,Kedah,967100,474608,41998
2018,2021-04-06,Kelantan,345129,181079,23199
2019,2021-04-06,Melaka,744763,316323,26683
2020,2021-04-06,Negeri Sembilan,793496,365310,28405
2021,2021-04-06,Pahang,1010791,404357,37424
2022,2021-04-06,Perak,1566138,654812,61053
2023,2021-04-06,Perlis,231864,138211,10546
2024,2021-04-06,Pulau Pinang,1682254,709351,55687
2025,2021-04-06,Sabah,1639342,562439,55784
2026,2021-04-06,Sarawak,1795252,642430,53038
2027,2021-04-06,Selangor,5937640,2642383,169280
2028,2021-04-06,Terengganu,395170,196441,21242
2029,2021-04-06,W.P. KualaLumpur,4838564,2074407,110505
2030,2021-04-06,W.P. Labuan,96804,35883,2581
2031,2021-04-06,W.P. Putrajaya,262179,147731,3228
2032,2021-04-07,Johor,2865921,1158674,103917
2033,2021-04-07,Kedah,975602,479276,42775
2034,2021-04-07,Kelantan,345925,181878,23006
2035,2021-04-07,Melaka,736945,314439,26547
2036,2021-04-07,Negeri Sembilan,795551,364335,28705
2037,2021-04-07,Pahang,1009532,403740,37586
2038,2021-04-07,Perak,1561107,656245,61068
2039,2021-04-07,Perlis,239029,140518,10599
2040,2021-04-07,Pulau Pinang,1710224,716545,56128
2041,2021-04-07,Sabah,1657553,565154,55775
2042,2021-04-07,Sarawak,1764251,637765,53066
2043,2021-04-07,Selangor,5965422,2651735,169388
2044,2021-04-07,Terengganu,408054,200565,21534
2045,2021-04-07,W.P. KualaLumpur,4849461,2080521,110538
2046,2021-04-07,W.P. Labuan,95939,35810,2606
2047,2021-04-07,W.P. Putrajaya,264632,148297,3203
2048,2021-04-08,Johor,2782466,1149781,103619
2049,2021-04-08,Kedah,1021525,494330,43687
2050,2021-04-08,Kelantan,365804,190453,23397
2051,2021-04-08,Melaka,717282,311395,26450
2052,2021-04-08,Negeri Sembilan,794581,367676,28973
2053,2021-04-08,Pahang,1029790,413539,37883
2054,2021-04-08,Perak,1606703,669881,61845
2055,2021-04-08,Perlis,252513,146240,10800
2056,2021-04-08,Pulau Pinang,1731627,722821,56794
2057,2021-04-08,Sabah,1625086,563046,55956
2058,2021-04-08,Sarawak,1736746,637545,53197
2059,2021-04-08,Selangor,6008347,2683811,170603
2060,2021-04-08,Terengganu,429778,208781,21773
2061,2021-04-08,W.P. KualaLumpur,4961590,2120615,111651
2062,2021-04-08,W.P. Labuan,94153,35663,2616
2063,2021-04-08,W.P. Putrajaya,269507,150220,3223
2064,2021-04-09,Johor,3005415,1195098,98430
2065,2021-04-09,Kedah,1000455,480706,32354
2066,2021-04-09,Kelantan,320466,174709,13163
2067,2021-04-09,Melaka,769351,328777,26464
2068,2021-04-09,Negeri Sembilan,833158,386208,28513
2069,2021-04-09,Pahang,1089652,431647,37009
2070,2021-04-09,Perak,1650650,693497,61376
2071,2021-04-09,Perlis,258781,148358,10423
2072,2021-04-09,Pulau Pinang,1827341,747714,56653
2073,2021-04-09,Sabah,1675481,572783,55348
2074,2021-04-09,Sarawak,1827966,656746,53820
2075,2021-04-09,Selangor,6211976,2760337,168551
2076,2021-04-09,Terengganu,344581,181185,11727
2077,2021-04-09,W.P. KualaLumpur,5198184,2196125,110257
2078,2021-04-09,W.P. Labuan,98710,36628,2612
2079,2021-04-09,W.P. Putrajaya,290889,160490,3149
2080,2021-04-10,Johor,3269908,1236034,92642
2081,2021-04-10,Kedah,1081217,507993,38338
2082,2021-04-10,Kelantan,398056,199905,20570
2083,2021-04-10,Melaka,863040,344805,23972
2084,2021-04-10,Negeri Sembilan,940507,403008,25970
2085,2021-04-10,Pahang,1134278,429256,32419
2086,2021-04-10,Perak,1809470,716394,55950
2087,2021-04-10,Perlis,253426,139313,9236
2088,2021-04-10,Pulau Pinang,1936113,744183,49745
2089,2021-04-10,Sabah,1734803,564909,49124
2090,2021-04-10,Sarawak,1948057,650870,47212
2091,2021-04-10,Selangor,7149721,2940542,145359
2092,2021-04-10,Terengganu,446247,210927,18258
2093,2021-04-10,W.P. KualaLumpur,5704408,2295000,90884
2094,2021-04-10,W.P. Labuan,98522,35882,2189
2095,2021-04-10,W.P. Putrajaya,301067,162785,2142
2096,2021-04-11,Johor,3212612,1210850,77023
2097,2021-04-11,Kedah,1073206,509200,38188
2098,2021-04-11,Kelantan,390989,201520,22747
2099,2021-04-11,Melaka,783302,323318,17129
2100,2021-04-11,Negeri Sembilan,863667,377907,18674
2101,2021-04-11,Pahang,1042238,405724,23397
2102,2021-04-11,Perak,1633641,674981,38813
2103,2021-04-11,Perlis,220058,122496,6219
2104,2021-04-11,Pulau Pinang,1778097,697556,34817
2105,2021-04-11,Sabah,1479457,507509,35594
2106,2021-04-11,Sarawak,1801673,616409,33032
2107,2021-04-11,Selangor,6736772,2800142,102903
2108,2021-04-11,Terengganu,445234,215023,20843
2109,2021-04-11,W.P. KualaLumpur,5296455,2191823,67050
2110,2021-04-11,W.P. Labuan,81226,31562,1601
2111,2021-04-11,W.P. Putrajaya,312970,171853,1855
2112,2021-04-12,Johor,2852666,1173125,98275
2113,2021-04-12,Kedah,1030065,502928,39925
2114,2021-04-12,Kelantan,378355,196727,22266
2115,2021-04-12,Melaka,761968,321317,24859
2116,2021-04-12,Negeri Sembilan,810535,375922,26749
2117,2021-04-12,Pahang,1082061,423851,34968
2118,2021-04-12,Perak,1621041,676788,57509
2119,2021-04-12,Perlis,251491,145107,9852
2120,2021-04-12,Pulau Pinang,1729458,723386,53568
2121,2021-04-12,Sabah,1702401,581237,54301
2122,2021-04-12,Sarawak,1730710,637635,51816
2123,2021-04-12,Selangor,6101132,2727320,160724
2124,2021-04-12,Terengganu,425776,208953,19903
2125,2021-04-12,W.P. KualaLumpur,4874421,2124493,105568
2126,2021-04-12,W.P. Labuan,91671,35596,2494
2127,2021-04-12,W.P. Putrajaya,286185,160477,3104
2128,2021-04-13,Johor,2368650,1014348,76627
2129,2021-04-13,Kedah,679926,367302,28399
2130,2021-04-13,Kelantan,223849,132679,17224
2131,2021-04-13,Melaka,555959,257253,18686
2132,2021-04-13,Negeri Sembilan,658061,326793,24482
2133,2021-04-13,Pahang,772701,348559,30459
2134,2021-04-13,Perak,1287565,583602,53068
2135,2021-04-13,Perlis,201958,125884,8893
2136,2021-04-13,Pulau Pinang,1524094,666662,51708
2137,2021-04-13,Sabah,1370102,513199,51663
2138,2021-04-13,Sarawak,1558406,600297,50888
2139,2021-04-13,Selangor,4850451,2355573,152245
2140,2021-04-13,Terengganu,284869,160386,15537
2141,2021-04-13,W.P. KualaLumpur,3863849,1805197,101429
2142,2021-04-13,W.P. Labuan,76978,32559,2453
2143,2021-04-13,W.P. Putrajaya,186295,119518,2910
2144,2021-04-14,Johor,2394128,1054634,95172
2145,2021-04-14,Kedah,769549,414908,36312
2146,2021-04-14,Kelantan,231628,138012,18023
2147,2021-04-14,Melaka,627458,288063,24000
2148,2021-04-14,Negeri Sembilan,680758,333039,25929
2149,2021-04-14,Pahang,789353,353272,32401
2150,2021-04-14,Perak,1281235,583265,54670
2151,2021-04-14,Perlis,199993,124509,9228
2152,2021-04-14,Pulau Pinang,1538347,671798,53129
2153,2021-04-14,Sabah,1396154,519493,53321
2154,2021-04-14,Sarawak,1545557,595832,52308
2155,2021-04-14,Selangor,5031494,2401342,159530
2156,2021-04-14,Terengganu,289412,164259,16580
2157,2021-04-14,W.P. KualaLumpur,4019189,1831332,104546
2158,2021-04-14,W.P. Labuan,79276,32993,2497
2159,2021-04-14,W.P. Putrajaya,193464,120663,3068
2160,2021-04-15,Johor,2230662,1018963,93986
2161,2021-04-15,Kedah,771621,415820,36899
2162,2021-04-15,Kelantan,260066,149431,18659
2163,2021-04-15,Melaka,546324,257793,19087
2164,2021-04-15,Negeri Sembilan,646447,325942,26106
2165,2021-04-15,Pahang,786121,354563,32851
2166,2021-04-15,Perak,1293706,589114,55784
2167,2021-04-15,Perlis,201028,127038,9376
2168,2021-04-15,Pulau Pinang,1520348,672031,53475
2169,2021-04-15,Sabah,1361911,514725,53045
2170,2021-04-15,Sarawak,1521831,597051,52090
2171,2021-04-15,Selangor,4897642,2381614,160122
2172,2021-04-15,Terengganu,300100,168018,16788
2173,2021-04-15,W.P. KualaLumpur,3940314,1829671,105038
2174,2021-04-15,W.P. Labuan,79009,33296,2553
2175,2021-04-15,W.P. Putrajaya,194985,120903,3059
2176,2021-04-16,Johor,2522338,1082164,92375
2177,2021-04-16,Kedah,789229,412717,28141
2178,2021-04-16,Kelantan,167460,107689,9967
2179,2021-04-16,Melaka,639788,295234,24455
2180,2021-04-16,Negeri Sembilan,706773,347673,26377
2181,2021-04-16,Pahang,837595,370423,32718
2182,2021-04-16,Perak,1335417,606409,55879
2183,2021-04-16,Perlis,213393,130823,9320
2184,2021-04-16,Pulau Pinang,1604440,693114,53574
2185,2021-04-16,Sabah,1451352,530046,53247
2186,2021-04-16,Sarawak,1488347,590256,51911
2187,2021-04-16,Selangor,5290077,2518940,160698
2188,2021-04-16,Terengganu,257342,147656,9096
2189,2021-04-16,W.P. KualaLumpur,4387457,1957766,105970
2190,2021-04-16,W.P. Labuan,83414,33941,2544
2191,2021-04-16,W.P. Putrajaya,225801,134855,3061
2192,2021-04-17,Johor,2384254,1030987,84361
2193,2021-04-17,Kedah,849025,427628,34105
2194,2021-04-17,Kelantan,215182,127545,15893
2195,2021-04-17,Melaka,675262,297137,21944
2196,2021-04-17,Negeri Sembilan,777509,350564,24071
2197,2021-04-17,Pahang,840947,355285,28897
2198,2021-04-17,Perak,1407097,609026,51521
2199,2021-04-17,Perlis,208881,121207,8353
2200,2021-04-17,Pulau Pinang,1727079,688443,47492
2201,2021-04-17,Sabah,1360997,487353,45596
2202,2021-04-17,Sarawak,1570852,579050,45239
2203,2021-04-17,Selangor,5867621,2548270,138626
2204,2021-04-17,Terengganu,319355,168177,14914
2205,2021-04-17,W.P. KualaLumpur,4526741,1939134,87453
2206,2021-04-17,W.P. Labuan,79796,31813,2110
2207,2021-04-17,W.P. Putrajaya,224693,129636,2092
2208,2021-04-18,Johor,2651294,1084336,72687
2209,2021-04-18,Kedah,871557,443550,34322
2210,2021-04-18,Kelantan,215982,130582,17722
2211,2021-04-18,Melaka,616992,277953,16075
2212,2021-04-18,Negeri Sembilan,712082,328050,17689
2213,2021-04-18,Pahang,766868,333482,21237
2214,2021-04-18,Perak,1273714,571573,35742
2215,2021-04-18,Perlis,177520,103832,5648
2216,2021-04-18,Pulau Pinang,1580820,644139,33523
2217,2021-04-18,Sabah,1237632,451124,33888
2218,2021-04-18,Sarawak,1468552,547224,31681
2219,2021-04-18,Selangor,5637348,2462089,99971
2220,2021-04-18,Terengganu,314742,172712,17397
2221,2021-04-18,W.P. KualaLumpur,4467681,1917882,65800
2222,2021-04-18,W.P. Labuan,68909,29123,1569
2223,2021-04-18,W.P. Putrajaya,239413,138753,1828
2224,2021-04-19,Johor,2369170,1054324,94875
2225,2021-04-19,Kedah,775689,418481,36950
2226,2021-04-19,Kelantan,203537,123576,17719
2227,2021-04-19,Melaka,611507,285441,24236
2228,2021-04-19,Negeri Sembilan,675997,334684,26227
2229,2021-04-19,Pahang,788817,354189,32952
2230,2021-04-19,Perak,1302710,592126,55263
2231,2021-04-19,Perlis,199934,125676,9320
2232,2021-04-19,Pulau Pinang,1511420,671185,52684
2233,2021-04-19,Sabah,1311118,505339,51577
2234,2021-04-19,Sarawak,1384694,565777,50082
2235,2021-04-19,Selangor,4948729,2396734,158921
2236,2021-04-19,Terengganu,291501,163344,17011
2237,2021-04-19,W.P. KualaLumpur,3991554,1842400,104498
2238,2021-04-19,W.P. Labuan,77535,32549,2508
2239,2021-04-19,W.P. Putrajaya,198953,123547,3118
2240,2021-04-20,Johor,2385619,1055978,96355
2241,2021-04-20,Kedah,802186,426980,36981
2242,2021-04-20,Kelantan,214184,128311,18113
2243,2021-04-20,Melaka,610387,285742,24460
2244,2021-04-20,Negeri Sembilan,679092,333383,26508
2245,2021-04-20,Pahang,793958,356603,33199
2246,2021-04-20,Perak,1300753,591547,55802
2247,2021-04-20,Perlis,206590,128662,9451
2248,2021-04-20,Pulau Pinang,1524884,677162,53055
2249,2021-04-20,Sabah,1313169,504025,52181
2250,2021-04-20,Sarawak,1426557,568022,50296
2251,2021-04-20,Selangor,5038391,2424661,161575
2252,2021-04-20,Terengganu,312132,171277,17261
2253,2021-04-20,W.P. KualaLumpur,4115869,1872616,106657
2254,2021-04-20,W.P. Labuan,77633,32584,2521
2255,2021-04-20,W.P. Putrajaya,198471,123512,3103
2256,2021-04-21,Johor,2366959,1047601,96132
2257,2021-04-21,Kedah,809618,428689,37568
2258,2021-04-21,Kelantan,209336,126264,17792
2259,2021-04-21,Melaka,622740,289466,24470
2260,2021-04-21,Negeri Sembilan,683217,332976,26815
2261,2021-04-21,Pahang,812626,360457,33742
2262,2021-04-21,Perak,1329338,596063,56280
2263,2021-04-21,Perlis,201739,126076,9477
2264,2021-04-21,Pulau Pinang,1534435,678593,53296
2265,2021-04-21,Sabah,1330036,505982,52435
2266,2021-04-21,Sarawak,1475460,573593,50520
2267,2021-04-21,Selangor,5100337,2422666,162680
2268,2021-04-21,Terengganu,310298,170729,17339
2269,2021-04-21,W.P. KualaLumpur,4110401,1862512,106696
2270,2021-04-21,W.P. Labuan,79094,32880,2498
2271,2021-04-21,W.P. Putrajaya,196991,121473,3159
2272,2021-04-22,Johor,2367625,1057532,95665
2273,2021-04-22,Kedah,802170,424066,37136
2274,2021-04-22,Kelantan,217772,129021,17646
2275,2021-04-22,Melaka,609493,288328,24669
2276,2021-04-22,Negeri Sembilan,661721,330656,26300
2277,2021-04-22,Pahang,805061,359811,33383
2278,2021-04-22,Perak,1305737,596484,55836
2279,2021-04-22,Perlis,201963,126809,9297
2280,2021-04-22,Pulau Pinang,1473232,670780,52985
2281,2021-04-22,Sabah,1364466,513280,52353
2282,2021-04-22,Sarawak,1428619,560695,48362
2283,2021-04-22,Selangor,5056292,2440077,162470
2284,2021-04-22,Terengganu,341029,181069,17524
2285,2021-04-22,W.P. KualaLumpur,4113372,1895542,106544
2286,2021-04-22,W.P. Labuan,82098,33575,2542
2287,2021-04-22,W.P. Putrajaya,215583,128439,3140
2288,2021-04-23,Johor,2631002,1103538,92510
2289,2021-04-23,Kedah,844976,426083,28054
2290,2021-04-23,Kelantan,170489,105236,9328
2291,2021-04-23,Melaka,668889,304237,24678
2292,2021-04-23,Negeri Sembilan,758564,358586,26882
2293,2021-04-23,Pahang,893071,382690,33257
2294,2021-04-23,Perak,1388338,619459,56283
2295,2021-04-23,Perlis,214721,130582,9174
2296,2021-04-23,Pulau Pinang,1596908,697802,53415
2297,2021-04-23,Sabah,1422222,522347,51993
2298,2021-04-23,Sarawak,1516212,578951,48682
2299,2021-04-23,Selangor,5574571,2596646,163513
2300,2021-04-23,Terengganu,295851,160137,9504
2301,2021-04-23,W.P. KualaLumpur,4665250,2046688,107308
2302,2021-04-23,W.P. Labuan,84420,33905,2467
2303,2021-04-23,W.P. Putrajaya,254898,145754,3087
2304,2021-04-24,Johor,2723883,1100798,86657
2305,2021-04-24,Kedah,933635,450267,33851
2306,2021-04-24,Kelantan,218500,126075,15391
2307,2021-04-24,Melaka,718627,307074,21967
2308,2021-04-24,Negeri Sembilan,822279,359469,24257
2309,2021-04-24,Pahang,906843,367063,29276
2310,2021-04-24,Perak,1488713,624899,51517
2311,2021-04-24,Perlis,218899,124344,8327
2312,2021-04-24,Pulau Pinang,1749032,700845,47016
2313,2021-04-24,Sabah,1468001,507188,45796
2314,2021-04-24,Sarawak,1620755,577237,42875
2315,2021-04-24,Selangor,6185326,2655669,139706
2316,2021-04-24,Terengganu,348494,173975,14790
2317,2021-04-24,W.P. KualaLumpur,4943323,2075579,88353
2318,2021-04-24,W.P. Labuan,85653,32801,2070
2319,2021-04-24,W.P. Putrajaya,254829,141940,2110
2320,2021-04-25,Johor,2705619,1091170,72171
2321,2021-04-25,Kedah,924858,457074,34320
2322,2021-04-25,Kelantan,227325,133356,17596
2323,2021-04-25,Melaka,654884,286782,15980
2324,2021-04-25,Negeri Sembilan,764202,338488,17870
2325,2021-04-25,Pahang,818207,341951,21464
2326,2021-04-25,Perak,1370007,588670,35818
2327,2021-04-25,Perlis,188942,107201,5718
2328,2021-04-25,Pulau Pinang,1628609,660053,33612
2329,2021-04-25,Sabah,1316904,466336,33985
2330,2021-04-25,Sarawak,1479333,538474,30259
2331,2021-04-25,Selangor,5775329,2500127,100441
2332,2021-04-25,Terengganu,348970,181693,17404
2333,2021-04-25,W.P. KualaLumpur,4611351,1981323,65771
